image_url,image_location,image_calendar,image_copyright
https://bing.ioliu.cn/photo/RainierMilkyWay_ZH-CN9404321904?force=download,地球,2016-05-14,"雷尼尔山上空的璀璨银河, 雷尼尔山国家公园，华盛顿州 (© Brad Goldpaint/Aurora Photos)"
https://bing.ioliu.cn/photo/ParkOfTheMonsters_ZH-CN8843541081?force=download,"意大利, 博马尔佐",2016-05-13,怪物公园里的奥库斯石像，博马尔佐，意大利 (© Canadastock/Shutterstock)
https://bing.ioliu.cn/photo/ThailandLavender_ZH-CN13975486252?force=download,地球,2016-05-12,泰国北部盛开的薰衣草 (© Tanat Loungtip/Alamy)
https://bing.ioliu.cn/photo/DolwyddelanCastle_ZH-CN8710802797?force=download,"英国, 康威小镇",2016-05-11,Dolwyddelan城堡，威尔士 (© Jim Richardson/National Geographic Creative/Alamy)
https://bing.ioliu.cn/photo/HMSThistlegorm_ZH-CN12781430511?force=download,地球,2016-05-10,在红海，沉船蓝蓟花号的残骸 (© Alex Mustard/Minden Pictures)
https://bing.ioliu.cn/photo/WildRedApricots_ZH-CN9525359187?force=download,"中国, 新源县",2016-05-09,新疆，新源县的杏花沟 (© Danny Hu/Getty Images)
https://bing.ioliu.cn/photo/SealionMom_ZH-CN13692181116?force=download,地球,2016-05-08,加拉帕戈斯海狮和她的宝宝，加拉帕戈斯群岛，厄瓜多尔 (© Pete Oxford/Minden Pictures)
https://bing.ioliu.cn/photo/GatesArcticNP_ZH-CN8641390082?force=download,"美国, 阿拉斯加州",2016-05-07,北极之门国家公园和保护区，阿拉斯加州 (© 167/Michael Melford/Corbis)
https://bing.ioliu.cn/photo/CapeWhiteEye_ZH-CN7432014343?force=download,地球,2016-05-06,一只在枝头休憩的绣眼鸟 (© Rob Hofmeyr/Mammoth HD)
https://bing.ioliu.cn/photo/RedDragonfly_ZH-CN11611766831?force=download,地球,2016-05-05,今日立夏细竹竿上休憩的红蜻蜓 (© d3sign/Getty Images)
https://bing.ioliu.cn/photo/YouthDay_ZH-CN9864768020?force=download,地球,2016-05-04,青年节中国吉林省，毕业生用遥控无人机拍摄的毕业照 (© Xinhua News Agency/REX/Shutterstock)
https://bing.ioliu.cn/photo/Roraima_ZH-CN12309996403?force=download,"委内瑞拉, 罗赖马山",2016-05-03,委内瑞拉，罗赖马山的温泉 (© Waldyr Neto/Getty Images)
https://bing.ioliu.cn/photo/RadioChamber_ZH-CN7811618623?force=download,"丹麦, 哥本哈根",2016-05-02,丹麦，哥本哈根的微波暗室 (© Alastair Philip Wiper/Science Photo Library)
https://bing.ioliu.cn/photo/RicePaddyVideo_ZH-CN9222976985?force=download,"中国, 元阳县",2016-05-01,劳动节云南省元阳县，倒映在梯田里的阳光 (© Eastphoto/age fotostock)
https://bing.ioliu.cn/photo/GuadalupeCloudsNP_ZH-CN11100498951?force=download,"美国, 德克萨斯州",2016-04-30,美国德克萨斯州，瓜达洛普山国家公园上空的卷云 (© Viktor Posnov/Getty Images)
https://bing.ioliu.cn/photo/RoudseaWood_ZH-CN12889083521?force=download,"英国, 坎布里亚",2016-04-29,英国，坎布里亚，Roudsea森林里的橡树树冠 (© Chris Mattison/Minden Pictures)
https://bing.ioliu.cn/photo/PalmitasMural_ZH-CN10215774743?force=download,"墨西哥, 伊达尔戈州",2016-04-28,墨西哥伊达尔戈州，拉斯帕尔马斯邻近，帕丘卡小镇的巨型壁画 (© Omar Torres/Getty Images)
https://bing.ioliu.cn/photo/Kestrel_ZH-CN10242518763?force=download,地球,2016-04-27,正在猎捕啮齿动物的红隼 (© Bertie Gregory/Corbis)
https://bing.ioliu.cn/photo/Plumeria_ZH-CN10955138144?force=download,地球,2016-04-26,夏威夷鸡蛋花 (© Darrell Gulin/Getty Images)
https://bing.ioliu.cn/photo/Taghit_ZH-CN10846599174?force=download,"阿尔及利亚, 塔吉特",2016-04-25,阿尔及利亚，绿洲小镇塔吉特 (© George Steinmetz/Corbis)
https://bing.ioliu.cn/photo/LongTailedGlossy_ZH-CN13193173719?force=download,地球,2016-04-24,长尾丽椋鸟 (© FuYi Chen/500px)
https://bing.ioliu.cn/photo/VolcanoesNP_ZH-CN11778388181?force=download,"美国, 夏威夷岛",2016-04-23,夏威夷火山国家公园，喷发中的基拉韦厄 (© Art Wolfe/Getty Images)
https://bing.ioliu.cn/photo/BlackSea_ZH-CN9772885358?force=download,地球,2016-04-22,黑海表面绿意盎然的游离微生植物 (© NASA/Corbis)
https://bing.ioliu.cn/photo/TorontoJoggers_ZH-CN13754389918?force=download,"加拿大, 多伦多",2016-04-21,多伦多，亨伯湾拱桥上的一群慢跑爱好者 (© Mark Blinch/REUTERS)
https://bing.ioliu.cn/photo/BigHornSheep_ZH-CN6358178150?force=download,地球,2016-04-20,加拿大，阿尔伯塔，卡纳纳斯基斯行政区的落基山脉大角羊 (© Walter Nussbaumer/Corbis)
https://bing.ioliu.cn/photo/SichuanTerracefield_ZH-CN10274952912?force=download,地球,2016-04-19,今日谷雨四川省，正在梯田里插秧的农民 (© China Stringer Network/Reuters)
https://bing.ioliu.cn/photo/MontyPSwallow_ZH-CN8057492718?force=download,"英国, 贝里克郡",2016-04-18,苏格兰，贝里克郡燕子的剪影 (© Laurie Campbell/Alamy)
https://bing.ioliu.cn/photo/MilkyWayLadakh_ZH-CN7734727282?force=download,"印度, 拉达克",2016-04-17,印度，拉达克，列城   Namgyal Tsemo修道院上空的银河 (© Panom Bounak/500px)
https://bing.ioliu.cn/photo/ShenandoahNP_ZH-CN9981989975?force=download,"美国, 弗吉尼亚州",2016-04-16,弗吉尼亚州，谢南多厄国家公园，瀑布与苔藓 (© Oliver Gerhard/imageBROKER/Alamy)
https://bing.ioliu.cn/photo/CabodeGata_ZH-CN12858688851?force=download,"西班牙, 安达卢西亚",2016-04-15,西班牙，卡布·加塔自然公园，地中海潜泳的人 (© David Santiago Garcia/Aurora Photos)
https://bing.ioliu.cn/photo/GareSaintLazare_ZH-CN6611772290?force=download,"法国, 巴黎圣拉扎尔",2016-04-14,法国，巴黎圣拉扎尔火车站 (© Hal Bergman/Getty Images)
https://bing.ioliu.cn/photo/SingingRingingTree_ZH-CN12497946624?force=download,"英国, 伯恩利",2016-04-13,英国，伯恩利歌唱树雕塑的全景 (© Alan Novelli/Alamy)
https://bing.ioliu.cn/photo/UgabRiver_ZH-CN9917952183?force=download,"纳米比亚, 乌加河",2016-04-12,纳米比亚乌加河的复合卫星图像 (© NASA)
https://bing.ioliu.cn/photo/ZaraSpringCave_ZH-CN7466385031?force=download,地球,2016-04-11,扎拉泉附近，约旦死海沿岸的岩洞 (© George Steinmetz/Corbis)
https://bing.ioliu.cn/photo/CoffeeSprouts_ZH-CN11927552809?force=download,地球,2016-04-10,哥斯达黎加的咖啡豆芽 (© Istvan Kadar Photography/Getty Images)
https://bing.ioliu.cn/photo/FriendshipSquare_ZH-CN8820626148?force=download,"中国, 大连",2016-04-09,中国，大连的友好广场 (© Rob Whitworth/Getty Images)
https://bing.ioliu.cn/photo/OldLibrary_ZH-CN12553861473?force=download,"中国, 上海",2016-04-08,上海交大徐汇校区老图书馆 (© Xin Du)
https://bing.ioliu.cn/photo/BaliTemple_ZH-CN9081088148?force=download,"印度尼西亚, 巴厘岛",2016-04-07,印尼，巴厘岛，达努水神庙的日出 (© Rat007/Shutterstock)
https://bing.ioliu.cn/photo/HistoricOlympics_ZH-CN7402465348?force=download,"希腊, 雅典",2016-04-06,1896年雅典奥运会开幕式在希腊帕纳辛纳克体育场进行 (© Eye Ubiquitous/UIG/Getty Images)
https://bing.ioliu.cn/photo/Selenite_ZH-CN9667731332?force=download,"墨西哥, 奇瓦瓦",2016-04-05,墨西哥，奈卡水晶洞的巨大亚硒酸盐晶体 (© Carsten Peter/Getty Images)
https://bing.ioliu.cn/photo/YunqiPagoda_ZH-CN8617576614?force=download,"中国, 杭州",2016-04-04,今日清明云栖凉亭(© Andy Brandl/Getty Images)
https://bing.ioliu.cn/photo/CaCO3_ZH-CN8070420833?force=download,地球,2016-04-03,电子显微镜下的球霞石图像 (© Science Photo Library)
https://bing.ioliu.cn/photo/BaconCreek_ZH-CN8128739634?force=download,"美国, 华盛顿州",2016-04-02,华盛顿，贝克山 - 斯诺夸尔米国家森林公园， 培根溪流 (© Ethan Welty/Tandem Stills + Motion)
https://bing.ioliu.cn/photo/PuffinRock_ZH-CN8849180279?force=download,地球,2016-04-01,海鹦 (© Nicram Sabod/Shutterstock)
https://bing.ioliu.cn/photo/WhitePocket_ZH-CN12539562230?force=download,"美国, 亚利桑那州",2016-03-31,亚利桑那州朱红悬崖的白窠地貌 (© Harun Mehmedinovic/Tandem Stills + Motion)
https://bing.ioliu.cn/photo/WestBow_ZH-CN11767628474?force=download,"英国, 爱丁堡",2016-03-30,苏格兰，爱丁堡，西弓街 (© Rory McDonald/Getty Images)
https://bing.ioliu.cn/photo/MesseHall_ZH-CN8032841463?force=download,"瑞士, 巴塞尔",2016-03-29,瑞士，巴塞尔会展中心的建筑局部 (© View Pictures/REX Shutterstock)
https://bing.ioliu.cn/photo/DallolEthiopia_ZH-CN11253814939?force=download,"埃塞俄比亚, 宽干谷",2016-03-28,埃塞俄比亚，宽干谷的温泉 (© Kazuyoshi Nomachi/Corbis)
https://bing.ioliu.cn/photo/RabbitIsland_ZH-CN10320047201?force=download,"日本, 大久野岛",2016-03-27,日本广岛大久野岛(兔子岛)的小野兔 (© Yukihiro Fukuda/Minden Pictures)
https://bing.ioliu.cn/photo/Gaztelugatxe_ZH-CN11078922437?force=download,"西班牙, 巴斯克自治区",2016-03-26,西班牙，巴斯克自治区，贝尔梅奥，圣胡安Gaztelugatxe (© Mimadeo/Shutterstock)
https://bing.ioliu.cn/photo/UnderwaterWalrus_ZH-CN9352535771?force=download,地球,2016-03-25,北冰洋中游泳的海象 (© Fabrice Simon/Corbis)
https://bing.ioliu.cn/photo/FoxRiverWisc_ZH-CN7674188307?force=download,"美国, 德比尔",2016-03-24,美国，威斯康星洲，德比尔，福克斯河上的黎明 (© James G Brey/Shutterstock)
https://bing.ioliu.cn/photo/GermanyHoli_ZH-CN11395323110?force=download,"美国, 华盛顿特区",2016-03-23,华盛顿特区，胡里节 (© Devesh Tripathi/500px)
https://bing.ioliu.cn/photo/DyjandiFalls_ZH-CN11254212344?force=download,"冰岛, 西峡湾区",2016-03-22,冰岛，Dynjandi 瀑布 (© Garret Suhrie/Tandem Stills + Motion)
https://bing.ioliu.cn/photo/VernalEquinoxOrchid_ZH-CN10226406786?force=download,地球,2016-03-21,今日春分兰花 (© View Stock/Getty Images)
https://bing.ioliu.cn/photo/CrocusTL_ZH-CN8515008680?force=download,"瑞士, 达沃斯",2016-03-20,初放的番红花 (© suterscher/iStock/Getty Images)
https://bing.ioliu.cn/photo/FishParkCorsica_ZH-CN11289010888?force=download,"法国, 南科西嘉",2016-03-19,法国， 南科西嘉，靠近 Sanguinary群岛的鱼塘 (© Stephane Lemaire/Getty Images)
https://bing.ioliu.cn/photo/FrogTadpole_ZH-CN10186824604?force=download,地球,2016-03-18,水中的幼年青蛙 (© Adhi Prayoga/REX Shutterstock)
https://bing.ioliu.cn/photo/NLIReadingRoom_ZH-CN13259592233?force=download,"爱尔兰, 都柏林",2016-03-17,爱尔兰，都柏林，爱尔兰国家图书馆阅览室的圆顶 (© Cahir Davitt/plainpicture)
https://bing.ioliu.cn/photo/AzureWindow_ZH-CN8863680074?force=download,"马耳他, 戈佐岛",2016-03-16,马耳他，戈佐岛，靠近埃杜海滩的蔚蓝之窗自然石拱门 (© SIME/eStock Photo)
https://bing.ioliu.cn/photo/AzoresPortugal_ZH-CN12684313303?force=download,"葡萄牙, 科尔沃岛",2016-03-15,葡萄牙，坐落在科尔沃岛上的Caldeirão火山口 (© Samuel Domingues/500px)
https://bing.ioliu.cn/photo/GlobeSculpture_ZH-CN14987283809?force=download,"英国, 科诺堪岩崖",2016-03-14,苏格兰，科诺堪岩崖，乔·史密斯的“全球”雕塑 (© Mar Photographics/Alamy)
https://bing.ioliu.cn/photo/GreatBearRainforest_ZH-CN9137026528?force=download,"加拿大, 不列颠哥伦比亚省",2016-03-13,加拿大，不列颠哥伦比亚省，大熊雨林的灰熊 (© Jack Chapman/Minden Pictures)
https://bing.ioliu.cn/photo/TokamichiBeechForest_ZH-CN9795569723?force=download,"日本, 十日町",2016-03-12,日本，十日町，山毛榉森林 (© JTB Photo/age fotostock)
https://bing.ioliu.cn/photo/PineWarbler_ZH-CN8925328026?force=download,地球,2016-03-11,在冰枝上休憩的雄松莺 (© Rolf Nussbaumer Photography/Alamy)
https://bing.ioliu.cn/photo/DragonHeadsRaising_ZH-CN9424180768?force=download,"中国, 上海",2016-03-10,上海，豫园，龙灯 (© Carols Barria/Reuters)
https://bing.ioliu.cn/photo/MangroveRoots_ZH-CN10720576635?force=download,地球,2016-03-09,帕劳附近的红树林 (© WaterFrame/Alamy)
https://bing.ioliu.cn/photo/IzmirFaceWall_ZH-CN8661261728?force=download,"土耳其, 伊兹密尔",2016-03-08,土耳其，伊兹密尔，Konak的女子侧脸轮廓纪念墙 (© Cem Oksuz/Getty Images)
https://bing.ioliu.cn/photo/CapeSebastian_ZH-CN9469145123?force=download,"美国, 俄勒冈州",2016-03-07,俄勒冈，塞巴斯蒂安州立公园的景观走道，满天繁星，海水闪烁 (© David Pasillas/500px)
https://bing.ioliu.cn/photo/FireEscapes_ZH-CN9251582421?force=download,"美国, 曼哈顿",2016-03-06,纽约，曼哈顿，第一大道上的建筑外墙 (© Johnér/Offset)
https://bing.ioliu.cn/photo/LaurelMoss_ZH-CN9578543974?force=download,"葡萄牙, 马德拉",2016-03-05,葡萄牙，马德拉月桂树公园的月桂树 (© Frank Krahmer/Getty Images)
